vote_id,voter_id,station_id,vote_date
1988,2270,45,2024-04-01
1989,2271,114,2024-04-01
1990,2272,178,2024-04-01
1991,2273,25,2024-04-01
1992,2273,6,2024-04-01
1993,2276,21,2024-04-01
1994,2277,70,2024-04-01
1995,2278,198,2024-04-01
1996,2279,128,2024-04-01
1997,2280,141,2024-04-01
1998,2281,5,2024-04-01
1999,2283,4,2024-04-01
2000,2284,119,2024-04-01
2001,2285,169,2024-04-01
2002,2286,8,2024-04-01
2003,2287,97,2024-04-01
2004,2288,145,2024-04-01
2005,2291,174,2024-04-01
2006,2292,199,2024-04-01
2007,2293,59,2024-04-01
2008,2294,119,2024-04-01
2009,2295,190,2024-04-01
2010,2296,37,2024-04-01
2011,2297,42,2024-04-01
2012,2298,136,2024-04-01
2013,2299,175,2024-04-01
2014,2299,50,2024-04-01
2015,2300,197,2024-04-01
2016,2302,68,2024-04-01
2017,2304,25,2024-04-01
2018,2305,119,2024-04-01
2019,2306,122,2024-04-01
2020,2307,62,2024-04-01
2021,2309,40,2024-04-01
2022,2310,175,2024-04-01
2023,2311,177,2024-04-01
2024,2312,81,2024-04-01
2025,2313,40,2024-04-01
2026,2314,87,2024-04-01
2027,2315,30,2024-04-01
2028,2316,7,2024-04-01
2029,2316,164,2024-04-01
2030,2317,126,2024-04-01
2031,2318,167,2024-04-01
2032,2319,9,2024-04-01
2033,2320,20,2024-04-01
2034,2322,109,2024-04-01
2035,2323,63,2024-04-01
2036,2324,52,2024-04-01
2037,2325,81,2024-04-01
2038,2326,105,2024-04-01
2039,2327,172,2024-04-01
2040,2328,157,2024-04-01
2041,2329,106,2024-04-01
2042,2330,71,2024-04-01
2043,2332,196,2024-04-01
2044,2333,138,2024-04-01
2045,2335,165,2024-04-01
2046,2336,28,2024-04-01
2047,2337,169,2024-04-01
2048,2338,50,2024-04-01
2049,2339,95,2024-04-01
2050,2340,131,2024-04-01
2051,2341,172,2024-04-01
2052,2342,166,2024-04-01
2053,2343,87,2024-04-01
2054,2344,81,2024-04-01
2055,2345,171,2024-04-01
2056,2346,162,2024-04-01
2057,2349,76,2024-04-01
2058,2351,180,2024-04-01
2059,2352,65,2024-04-01
2060,2353,145,2024-04-01
2061,2353,100,2024-04-01
2062,2354,9,2024-04-01
2063,2355,14,2024-04-01
2064,2356,146,2024-04-01
2065,2357,35,2024-04-01
2066,2358,33,2024-04-01
2067,2360,94,2024-04-01
2068,2362,144,2024-04-01
2069,2363,75,2024-04-01
2070,2364,150,2024-04-01
2071,2365,66,2024-04-01
2072,2366,93,2024-04-01
2073,2367,188,2024-04-01
2074,2367,51,2024-04-01
2075,2368,194,2024-04-01
2076,2369,158,2024-04-01
2077,2372,65,2024-04-01
2078,2373,37,2024-04-01
2079,2374,172,2024-04-01
2080,2376,76,2024-04-01
2081,2377,199,2024-04-01
2082,2378,16,2024-04-01
2083,2379,175,2024-04-01
2084,2381,173,2024-04-01
2085,2382,136,2024-04-01
2086,2383,40,2024-04-01
2087,2384,40,2024-04-01
2088,2385,24,2024-04-01
2089,2386,68,2024-04-01
2090,2387,87,2024-04-01
2091,2389,91,2024-04-01
2092,2390,117,2024-04-01
2093,2391,45,2024-04-01
2094,2392,28,2024-04-01
2095,2393,175,2024-04-01
2096,2394,37,2024-04-01
2097,2395,59,2024-04-01
2098,2396,175,2024-04-01
2099,2397,55,2024-04-01
2100,2398,171,2024-04-01
2101,2400,105,2024-04-01
2102,2402,171,2024-04-01
2103,2403,187,2024-04-01
2104,2405,21,2024-04-01
2105,2406,130,2024-04-01
2106,2407,5,2024-04-01
2107,2408,182,2024-04-01
2108,2408,34,2024-04-01
2109,2409,10,2024-04-01
2110,2410,174,2024-04-01
2111,2411,44,2024-04-01
2112,2412,184,2024-04-01
2113,2412,35,2024-04-01
2114,2413,108,2024-04-01
2115,2413,126,2024-04-01
2116,2414,53,2024-04-01
2117,2415,68,2024-04-01
2118,2416,164,2024-04-01
2119,2418,35,2024-04-01
2120,2419,56,2024-04-01
2121,2420,149,2024-04-01
2122,2421,89,2024-04-01
2123,2422,98,2024-04-01
2124,2423,43,2024-04-01
2125,2424,161,2024-04-01
2126,2425,179,2024-04-01
2127,2425,134,2024-04-01
2128,2426,171,2024-04-01
2129,2427,88,2024-04-01
2130,2427,56,2024-04-01
2131,2429,122,2024-04-01
2132,2429,64,2024-04-01
2133,2430,47,2024-04-01
2134,2431,50,2024-04-01
2135,2432,8,2024-04-01
2136,2433,93,2024-04-01
2137,2434,60,2024-04-01
2138,2435,59,2024-04-01
2139,2436,122,2024-04-01
2140,2439,80,2024-04-01
2141,2440,197,2024-04-01
2142,2441,172,2024-04-01
2143,2443,179,2024-04-01
2144,2444,140,2024-04-01
2145,2445,16,2024-04-01
2146,2446,144,2024-04-01
2147,2447,41,2024-04-01
2148,2449,193,2024-04-01
2149,2451,165,2024-04-01
2150,2452,198,2024-04-01
2151,2453,20,2024-04-01
2152,2458,90,2024-04-01
2153,2459,159,2024-04-01
2154,2460,4,2024-04-01
2155,2462,112,2024-04-01
2156,2465,87,2024-04-01
2157,2466,188,2024-04-01
2158,2466,72,2024-04-01
2159,2467,7,2024-04-01
2160,2468,140,2024-04-01
2161,2469,133,2024-04-01
2162,2470,88,2024-04-01
2163,2471,2,2024-04-01
2164,2472,25,2024-04-01
2165,2473,159,2024-04-01
2166,2475,101,2024-04-01
2167,2475,106,2024-04-01
2168,2476,33,2024-04-01
2169,2477,87,2024-04-01
2170,2478,74,2024-04-01
2171,2478,197,2024-04-01
2172,2479,58,2024-04-01
2173,2480,170,2024-04-01
2174,2481,177,2024-04-01
2175,2482,28,2024-04-01
2176,2483,170,2024-04-01
2177,2484,52,2024-04-01
2178,2487,184,2024-04-01
2179,2488,66,2024-04-01
2180,2490,144,2024-04-01
2181,2491,145,2024-04-01
2182,2492,179,2024-04-01
2183,2495,159,2024-04-01
2184,2496,14,2024-04-01
2185,2497,112,2024-04-01
2186,2498,110,2024-04-01
2187,2499,115,2024-04-01
2188,2500,116,2024-04-01
2189,2501,56,2024-04-01
2190,2502,41,2024-04-01
2191,2503,29,2024-04-01
2192,2504,174,2024-04-01
2193,2505,38,2024-04-01
2194,2507,113,2024-04-01
2195,2508,1,2024-04-01
2196,2509,151,2024-04-01
2197,2510,131,2024-04-01
2198,2512,46,2024-04-01
2199,2516,199,2024-04-01
2200,2517,172,2024-04-01
2201,2517,186,2024-04-01
2202,2518,88,2024-04-01
2203,2518,199,2024-04-01
2204,2519,100,2024-04-01
2205,2523,7,2024-04-01
2206,2524,169,2024-04-01
2207,2525,151,2024-04-01
2208,2526,181,2024-04-01
2209,2527,100,2024-04-01
2210,2528,139,2024-04-01
2211,2529,86,2024-04-01
2212,2532,12,2024-04-01
2213,2533,52,2024-04-01
2214,2535,63,2024-04-01
2215,2537,33,2024-04-01
2216,2538,188,2024-04-01
2217,2540,155,2024-04-01
2218,2542,113,2024-04-01
2219,2544,12,2024-04-01
2220,2545,70,2024-04-01
2221,2547,62,2024-04-01
2222,2548,14,2024-04-01
2223,2549,21,2024-04-01
2224,2550,80,2024-04-01
2225,2552,113,2024-04-01
2226,2553,98,2024-04-01
2227,2554,118,2024-04-01
2228,2554,112,2024-04-01
2229,2555,92,2024-04-01
2230,2557,2,2024-04-01
2231,2558,96,2024-04-01
2232,2560,39,2024-04-01
2233,2561,128,2024-04-01
2234,2562,126,2024-04-01
2235,2563,161,2024-04-01
2236,2564,188,2024-04-01
2237,2565,45,2024-04-01
2238,2566,176,2024-04-01
2239,2567,42,2024-04-01
2240,2568,148,2024-04-01
2241,2571,41,2024-04-01
2242,2572,7,2024-04-01
2243,2573,32,2024-04-01
2244,2574,170,2024-04-01
2245,2574,179,2024-04-01
2246,2575,131,2024-04-01
2247,2576,108,2024-04-01
2248,2577,19,2024-04-01
2249,2578,69,2024-04-01
2250,2579,167,2024-04-01
2251,2579,179,2024-04-01
2252,2580,81,2024-04-01
2253,2581,60,2024-04-01
2254,2582,103,2024-04-01
2255,2583,95,2024-04-01
2256,2584,171,2024-04-01
2257,2586,96,2024-04-01
2258,2588,65,2024-04-01
2259,2589,144,2024-04-01
2260,2590,172,2024-04-01
2261,2591,165,2024-04-01
2262,2592,85,2024-04-01
2263,2595,74,2024-04-01
2264,2596,127,2024-04-01
2265,2597,129,2024-04-01
2266,2598,93,2024-04-01
2267,2599,43,2024-04-01
2268,2600,180,2024-04-01
2269,2601,107,2024-04-01
2270,2603,120,2024-04-01
2271,2604,135,2024-04-01
2272,2605,9,2024-04-01
2273,2606,36,2024-04-01
2274,2607,111,2024-04-01
2275,2608,42,2024-04-01
2276,2610,50,2024-04-01
2277,2611,146,2024-04-01
2278,2613,21,2024-04-01
2279,2614,131,2024-04-01
2280,2615,91,2024-04-01
2281,2616,88,2024-04-01
2282,2617,35,2024-04-01
2283,2618,146,2024-04-01
2284,2619,71,2024-04-01
2285,2620,65,2024-04-01
2286,2621,134,2024-04-01
2287,2622,116,2024-04-01
2288,2625,183,2024-04-01
2289,2627,102,2024-04-01
2290,2630,169,2024-04-01
2291,2633,91,2024-04-01
2292,2634,112,2024-04-01
2293,2635,168,2024-04-01
2294,2636,175,2024-04-01
2295,2637,32,2024-04-01
2296,2638,29,2024-04-01
2297,2639,111,2024-04-01
2298,2639,34,2024-04-01
2299,2640,155,2024-04-01
2300,2641,181,2024-04-01
2301,2643,176,2024-04-01
2302,2645,93,2024-04-01
2303,2647,49,2024-04-01
2304,2648,156,2024-04-01
2305,2650,2,2024-04-01
2306,2651,127,2024-04-01
2307,2651,20,2024-04-01
2308,2652,159,2024-04-01
2309,2653,174,2024-04-01
2310,2656,117,2024-04-01
2311,2656,41,2024-04-01
2312,2657,199,2024-04-01
2313,2659,11,2024-04-01
2314,2660,188,2024-04-01
2315,2661,79,2024-04-01
2316,2663,47,2024-04-01
2317,2664,87,2024-04-01
2318,2665,61,2024-04-01
2319,2666,91,2024-04-01
2320,2666,10,2024-04-01
2321,2667,188,2024-04-01
2322,2668,62,2024-04-01
2323,2669,71,2024-04-01
2324,2670,127,2024-04-01
2325,2671,153,2024-04-01
2326,2671,194,2024-04-01
2327,2672,173,2024-04-01
2328,2673,37,2024-04-01
2329,2675,89,2024-04-01
2330,2676,4,2024-04-01
2331,2677,55,2024-04-01
2332,2678,48,2024-04-01
2333,2679,164,2024-04-01
2334,2681,7,2024-04-01
2335,2682,78,2024-04-01
2336,2684,159,2024-04-01
2337,2685,172,2024-04-01
2338,2686,85,2024-04-01
2339,2687,34,2024-04-01
2340,2688,162,2024-04-01
2341,2689,91,2024-04-01
2342,2690,17,2024-04-01
2343,2691,122,2024-04-01
2344,2693,28,2024-04-01
2345,2694,47,2024-04-01
2346,2694,100,2024-04-01
2347,2695,175,2024-04-01
2348,2696,198,2024-04-01
2349,2697,156,2024-04-01
2350,2698,14,2024-04-01
2351,2701,26,2024-04-01
2352,2701,54,2024-04-01
2353,2704,13,2024-04-01
2354,2705,190,2024-04-01
2355,2706,85,2024-04-01
2356,2707,115,2024-04-01
2357,2708,145,2024-04-01
2358,2709,155,2024-04-01
2359,2711,177,2024-04-01
2360,2711,154,2024-04-01
2361,2712,89,2024-04-01
2362,2712,154,2024-04-01
2363,2713,93,2024-04-01
2364,2714,23,2024-04-01
2365,2717,108,2024-04-01
2366,2719,181,2024-04-01
2367,2720,173,2024-04-01
2368,2721,1,2024-04-01
2369,2722,49,2024-04-01
2370,2723,101,2024-04-01
2371,2724,42,2024-04-01
2372,2725,108,2024-04-01
2373,2726,41,2024-04-01
2374,2727,182,2024-04-01
2375,2727,2,2024-04-01
2376,2728,39,2024-04-01
2377,2729,114,2024-04-01
2378,2730,82,2024-04-01
2379,2731,161,2024-04-01
2380,2732,115,2024-04-01
2381,2734,15,2024-04-01
2382,2735,139,2024-04-01
2383,2736,4,2024-04-01
2384,2737,16,2024-04-01
2385,2738,36,2024-04-01
2386,2739,109,2024-04-01
2387,2740,115,2024-04-01
2388,2742,106,2024-04-01
2389,2743,169,2024-04-01
2390,2744,8,2024-04-01
2391,2745,108,2024-04-01
2392,2746,183,2024-04-01
2393,2747,167,2024-04-01
2394,2748,106,2024-04-01
2395,2750,198,2024-04-01
2396,2750,17,2024-04-01
2397,2751,189,2024-04-01
2398,2752,81,2024-04-01
2399,2753,194,2024-04-01
2400,2754,94,2024-04-01
2401,2754,28,2024-04-01
2402,2755,128,2024-04-01
2403,2756,92,2024-04-01
2404,2757,149,2024-04-01
2405,2758,4,2024-04-01
2406,2759,197,2024-04-01
2407,2759,59,2024-04-01
2408,2760,81,2024-04-01
2409,2761,102,2024-04-01
2410,2762,164,2024-04-01
2411,2763,41,2024-04-01
2412,2764,84,2024-04-01
2413,2765,91,2024-04-01
2414,2766,95,2024-04-01
2415,2768,59,2024-04-01
2416,2769,70,2024-04-01
2417,2770,110,2024-04-01
2418,2771,159,2024-04-01
2419,2773,125,2024-04-01
2420,2774,37,2024-04-01
2421,2775,52,2024-04-01
2422,2776,80,2024-04-01
2423,2778,43,2024-04-01
2424,2779,23,2024-04-01
2425,2780,79,2024-04-01
2426,2781,143,2024-04-01
2427,2782,111,2024-04-01
2428,2783,85,2024-04-01
2429,2784,140,2024-04-01
2430,2785,169,2024-04-01
2431,2785,169,2024-04-01
2432,2786,118,2024-04-01
2433,2787,113,2024-04-01
2434,2788,103,2024-04-01
2435,2789,156,2024-04-01
2436,2790,111,2024-04-01
2437,2793,80,2024-04-01
2438,2794,41,2024-04-01
2439,2796,5,2024-04-01
2440,2796,136,2024-04-01
2441,2797,86,2024-04-01
2442,2798,147,2024-04-01
2443,2799,98,2024-04-01
2444,2800,54,2024-04-01
2445,2802,189,2024-04-01
2446,2804,78,2024-04-01
2447,2805,139,2024-04-01
2448,2807,15,2024-04-01
2449,2808,46,2024-04-01
2450,2809,62,2024-04-01
2451,2810,111,2024-04-01
2452,2811,91,2024-04-01
2453,2812,154,2024-04-01
2454,2812,187,2024-04-01
2455,2813,13,2024-04-01
2456,2816,141,2024-04-01
2457,2817,134,2024-04-01
2458,2818,158,2024-04-01
2459,2818,44,2024-04-01
2460,2819,66,2024-04-01
2461,2821,195,2024-04-01
2462,2822,93,2024-04-01
2463,2822,22,2024-04-01
2464,2823,182,2024-04-01
2465,2824,59,2024-04-01
2466,2825,144,2024-04-01
2467,2827,26,2024-04-01
2468,2828,32,2024-04-01
2469,2829,69,2024-04-01
2470,2830,35,2024-04-01
2471,2831,53,2024-04-01
2472,2832,64,2024-04-01
2473,2833,1,2024-04-01
2474,2834,41,2024-04-01
2475,2835,20,2024-04-01
2476,2836,196,2024-04-01
2477,2837,161,2024-04-01
2478,2838,94,2024-04-01
2479,2839,50,2024-04-01
2480,2840,164,2024-04-01
2481,2841,18,2024-04-01
2482,2842,142,2024-04-01
2483,2843,12,2024-04-01
2484,2844,153,2024-04-01
2485,2846,29,2024-04-01
2486,2847,5,2024-04-01
2487,2850,125,2024-04-01
2488,2851,148,2024-04-01
2489,2852,179,2024-04-01
2490,2853,149,2024-04-01
2491,2854,21,2024-04-01
2492,2856,55,2024-04-01
2493,2858,80,2024-04-01
2494,2859,56,2024-04-01
2495,2860,200,2024-04-01
2496,2861,19,2024-04-01
2497,2862,78,2024-04-01
2498,2863,120,2024-04-01
2499,2865,142,2024-04-01
2500,2866,37,2024-04-01
2501,2867,9,2024-04-01
2502,2869,169,2024-04-01
2503,2871,140,2024-04-01
2504,2873,146,2024-04-01
2505,2874,53,2024-04-01
2506,2875,175,2024-04-01
2507,2876,154,2024-04-01
2508,2878,20,2024-04-01
2509,2879,189,2024-04-01
2510,2880,116,2024-04-01
2511,2881,168,2024-04-01
2512,2884,112,2024-04-01
2513,2885,75,2024-04-01
2514,2886,191,2024-04-01
2515,2886,56,2024-04-01
2516,2887,174,2024-04-01
2517,2888,22,2024-04-01
2518,2889,29,2024-04-01
2519,2892,138,2024-04-01
2520,2893,154,2024-04-01
2521,2894,86,2024-04-01
2522,2895,66,2024-04-01
2523,2896,60,2024-04-01
2524,2897,11,2024-04-01
2525,2898,124,2024-04-01
2526,2899,87,2024-04-01
2527,2899,54,2024-04-01
2528,2900,173,2024-04-01
2529,2901,20,2024-04-01
2530,2902,20,2024-04-01
2531,2903,115,2024-04-01
2532,2904,136,2024-04-01
2533,2905,141,2024-04-01
2534,2906,115,2024-04-01
2535,2906,16,2024-04-01
2536,2907,65,2024-04-01
2537,2908,13,2024-04-01
2538,2909,186,2024-04-01
2539,2910,116,2024-04-01
2540,2911,11,2024-04-01
2541,2912,83,2024-04-01
2542,2913,22,2024-04-01
2543,2914,43,2024-04-01
2544,2915,114,2024-04-01
2545,2916,141,2024-04-01
2546,2917,177,2024-04-01
2547,2918,3,2024-04-01
2548,2919,41,2024-04-01
2549,2920,8,2024-04-01
2550,2921,99,2024-04-01
2551,2922,159,2024-04-01
2552,2923,46,2024-04-01
2553,2924,17,2024-04-01
2554,2925,183,2024-04-01
2555,2928,23,2024-04-01
2556,2929,70,2024-04-01
2557,2930,113,2024-04-01
2558,2930,146,2024-04-01
2559,2931,104,2024-04-01
2560,2933,66,2024-04-01
2561,2935,7,2024-04-01
2562,2936,176,2024-04-01
2563,2937,169,2024-04-01
2564,2938,32,2024-04-01
2565,2939,71,2024-04-01
2566,2941,178,2024-04-01
2567,2942,19,2024-04-01
2568,2943,69,2024-04-01
2569,2944,25,2024-04-01
2570,2945,25,2024-04-01
2571,2946,20,2024-04-01
2572,2948,195,2024-04-01
2573,2948,11,2024-04-01
2574,2949,53,2024-04-01
2575,2950,90,2024-04-01
2576,2952,42,2024-04-01
2577,2953,83,2024-04-01
2578,2955,91,2024-04-01
2579,2956,47,2024-04-01
2580,2957,143,2024-04-01
2581,2958,182,2024-04-01
2582,2959,118,2024-04-01
2583,2961,49,2024-04-01
2584,2962,180,2024-04-01
2585,2963,5,2024-04-01
2586,2964,8,2024-04-01
2587,2964,157,2024-04-01
2588,2965,171,2024-04-01
2589,2966,136,2024-04-01
2590,2967,137,2024-04-01
2591,2968,117,2024-04-01
2592,2969,82,2024-04-01
2593,2970,174,2024-04-01
2594,2971,155,2024-04-01
2595,2972,107,2024-04-01
2596,2973,40,2024-04-01
2597,2974,58,2024-04-01
2598,2979,27,2024-04-01
2599,2980,70,2024-04-01
2600,2981,177,2024-04-01
2601,2983,51,2024-04-01
2602,2984,88,2024-04-01
2603,2985,55,2024-04-01
2604,2986,136,2024-04-01
2605,2987,56,2024-04-01
2606,2988,73,2024-04-01
2607,2989,184,2024-04-01
2608,2990,168,2024-04-01
2609,2990,79,2024-04-01
2610,2991,38,2024-04-01
2611,2992,87,2024-04-01
2612,2993,76,2024-04-01
2613,2995,43,2024-04-01
2614,2996,142,2024-04-01
2615,2997,161,2024-04-01
2616,2998,130,2024-04-01
2617,2999,42,2024-04-01
2618,3000,105,2024-04-01
2619,3001,157,2024-04-01
2620,3002,100,2024-04-01
2621,3003,129,2024-04-01
2622,3005,53,2024-04-01
2623,3006,160,2024-04-01
2624,3007,96,2024-04-01
2625,3008,31,2024-04-01
2626,3009,16,2024-04-01
2627,3010,67,2024-04-01
2628,3011,20,2024-04-01
2629,3011,136,2024-04-01
2630,3012,146,2024-04-01
2631,3013,61,2024-04-01
2632,3014,143,2024-04-01
2633,3014,44,2024-04-01
2634,3015,20,2024-04-01
2635,3016,36,2024-04-01
2636,3017,62,2024-04-01
2637,3017,191,2024-04-01
2638,3018,99,2024-04-01
2639,3020,163,2024-04-01
2640,3021,107,2024-04-01
2641,3022,191,2024-04-01
2642,3023,7,2024-04-01
2643,3024,161,2024-04-01
2644,3025,80,2024-04-01
2645,3026,38,2024-04-01
2646,3027,133,2024-04-01
2647,3029,10,2024-04-01
2648,3030,20,2024-04-01
2649,3032,149,2024-04-01
2650,3033,43,2024-04-01
2651,3034,49,2024-04-01
2652,3035,66,2024-04-01
2653,3036,124,2024-04-01
2654,3037,159,2024-04-01
2655,3037,139,2024-04-01
2656,3038,131,2024-04-01
2657,3038,59,2024-04-01
2658,3039,45,2024-04-01
2659,3040,21,2024-04-01
2660,3041,141,2024-04-01
2661,3042,119,2024-04-01
2662,3043,159,2024-04-01
2663,3044,116,2024-04-01
2664,3045,9,2024-04-01
2665,3047,72,2024-04-01
2666,3049,165,2024-04-01
2667,3050,44,2024-04-01
2668,3051,109,2024-04-01
2669,3052,149,2024-04-01
2670,3052,95,2024-04-01
2671,3053,83,2024-04-01
2672,3054,154,2024-04-01
2673,3055,169,2024-04-01
2674,3055,121,2024-04-01
2675,3056,193,2024-04-01
2676,3058,44,2024-04-01
2677,3059,81,2024-04-01
2678,3060,169,2024-04-01
2679,3062,54,2024-04-01
2680,3063,121,2024-04-01
2681,3064,11,2024-04-01
2682,3065,70,2024-04-01
2683,3066,82,2024-04-01
2684,3067,59,2024-04-01
2685,3068,88,2024-04-01
2686,3068,112,2024-04-01
2687,3069,136,2024-04-01
2688,3070,105,2024-04-01
2689,3071,109,2024-04-01
2690,3071,184,2024-04-01
2691,3072,55,2024-04-01
2692,3073,101,2024-04-01
2693,3074,21,2024-04-01
2694,3075,23,2024-04-01
2695,3076,43,2024-04-01
2696,3077,168,2024-04-01
2697,3078,6,2024-04-01
2698,3080,150,2024-04-01
2699,3081,156,2024-04-01
2700,3082,96,2024-04-01
2701,3083,71,2024-04-01
2702,3084,117,2024-04-01
2703,3085,85,2024-04-01
2704,3085,10,2024-04-01
2705,3087,175,2024-04-01
2706,3089,58,2024-04-01
2707,3090,144,2024-04-01
2708,3092,192,2024-04-01
2709,3093,44,2024-04-01
2710,3096,108,2024-04-01
2711,3097,164,2024-04-01
2712,3098,84,2024-04-01
2713,3099,123,2024-04-01
2714,3100,45,2024-04-01
2715,3101,195,2024-04-01
2716,3103,54,2024-04-01
2717,3104,66,2024-04-01
2718,3105,145,2024-04-01
2719,3106,58,2024-04-01
2720,3107,10,2024-04-01
2721,3108,68,2024-04-01
2722,3109,183,2024-04-01
2723,3110,37,2024-04-01
2724,3111,121,2024-04-01
2725,3113,88,2024-04-01
2726,3114,173,2024-04-01
2727,3114,156,2024-04-01
2728,3116,42,2024-04-01
2729,3117,80,2024-04-01
2730,3118,43,2024-04-01
2731,3119,91,2024-04-01
2732,3120,63,2024-04-01
2733,3121,20,2024-04-01
2734,3122,135,2024-04-01
2735,3123,134,2024-04-01
2736,3124,90,2024-04-01
2737,3127,130,2024-04-01
2738,3128,157,2024-04-01
2739,3129,99,2024-04-01
2740,3130,189,2024-04-01
2741,3132,96,2024-04-01
2742,3133,167,2024-04-01
2743,3134,111,2024-04-01
2744,3135,5,2024-04-01
2745,3136,23,2024-04-01
2746,3136,57,2024-04-01
2747,3137,13,2024-04-01
2748,3138,18,2024-04-01
2749,3139,107,2024-04-01
2750,3140,106,2024-04-01
2751,3140,128,2024-04-01
2752,3142,107,2024-04-01
2753,3143,97,2024-04-01
2754,3143,80,2024-04-01
2755,3144,159,2024-04-01
2756,3146,130,2024-04-01
2757,3147,179,2024-04-01
2758,3148,190,2024-04-01
2759,3149,13,2024-04-01
2760,3150,147,2024-04-01
2761,3151,13,2024-04-01
2762,3152,35,2024-04-01
2763,3153,168,2024-04-01
2764,3155,191,2024-04-01
2765,3157,81,2024-04-01
2766,3158,119,2024-04-01
2767,3159,5,2024-04-01
2768,3160,109,2024-04-01
2769,3161,184,2024-04-01
2770,3162,32,2024-04-01
2771,3163,130,2024-04-01
2772,3164,108,2024-04-01
2773,3166,66,2024-04-01
2774,3167,149,2024-04-01
2775,3168,150,2024-04-01
2776,3169,84,2024-04-01
2777,3172,41,2024-04-01
2778,3173,93,2024-04-01
2779,3174,119,2024-04-01
2780,3175,140,2024-04-01
2781,3176,197,2024-04-01
2782,3177,152,2024-04-01
2783,3178,151,2024-04-01
2784,3180,22,2024-04-01
2785,3181,160,2024-04-01
2786,3182,180,2024-04-01
2787,3183,101,2024-04-01
2788,3184,77,2024-04-01
2789,3185,37,2024-04-01
2790,3186,8,2024-04-01
2791,3187,44,2024-04-01
2792,3187,78,2024-04-01
2793,3191,138,2024-04-01
2794,3192,3,2024-04-01
2795,3193,121,2024-04-01
2796,3194,89,2024-04-01
2797,3195,176,2024-04-01
2798,3196,12,2024-04-01
2799,3197,193,2024-04-01
2800,3198,195,2024-04-01
2801,3199,12,2024-04-01
2802,3200,179,2024-04-01
2803,3200,8,2024-04-01
2804,3201,171,2024-04-01
2805,3202,183,2024-04-01
2806,3203,62,2024-04-01
2807,3204,11,2024-04-01
2808,3205,26,2024-04-01
2809,3206,192,2024-04-01
2810,3207,176,2024-04-01
2811,3208,69,2024-04-01
2812,3209,46,2024-04-01
2813,3210,46,2024-04-01
2814,3211,171,2024-04-01
2815,3214,126,2024-04-01
2816,3215,24,2024-04-01
2817,3217,101,2024-04-01
2818,3218,89,2024-04-01
2819,3219,178,2024-04-01
2820,3220,174,2024-04-01
2821,3221,107,2024-04-01
2822,3222,78,2024-04-01
2823,3224,192,2024-04-01
2824,3225,164,2024-04-01
2825,3226,95,2024-04-01
2826,3227,30,2024-04-01
2827,3229,86,2024-04-01
2828,3230,34,2024-04-01
2829,3231,20,2024-04-01
2830,3232,156,2024-04-01
2831,3233,21,2024-04-01
2832,3235,146,2024-04-01
2833,3236,80,2024-04-01
2834,3237,100,2024-04-01
2835,3238,135,2024-04-01
2836,3239,130,2024-04-01
2837,3240,190,2024-04-01
2838,3240,51,2024-04-01
2839,3241,58,2024-04-01
2840,3242,161,2024-04-01
2841,3243,100,2024-04-01
2842,3244,47,2024-04-01
2843,3245,145,2024-04-01
2844,3246,35,2024-04-01
2845,3247,35,2024-04-01
2846,3247,124,2024-04-01
2847,3248,184,2024-04-01
2848,3249,100,2024-04-01
2849,3250,156,2024-04-01
2850,3251,109,2024-04-01
2851,3252,167,2024-04-01
2852,3252,5,2024-04-01
2853,3254,100,2024-04-01
2854,3255,45,2024-04-01
2855,3256,90,2024-04-01
2856,3257,189,2024-04-01
2857,3258,101,2024-04-01
2858,3259,197,2024-04-01
2859,3260,17,2024-04-01
2860,3261,3,2024-04-01
2861,3263,191,2024-04-01
2862,3264,56,2024-04-01
2863,3265,135,2024-04-01
2864,3266,178,2024-04-01
2865,3268,33,2024-04-01
2866,3269,88,2024-04-01
2867,3271,177,2024-04-01
2868,3272,63,2024-04-01
2869,3274,110,2024-04-01
2870,3276,85,2024-04-01
2871,3277,36,2024-04-01
2872,3277,170,2024-04-01
2873,3278,167,2024-04-01
2874,3281,42,2024-04-01
2875,3282,125,2024-04-01
2876,3283,54,2024-04-01
2877,3284,101,2024-04-01
2878,3285,158,2024-04-01
2879,3286,19,2024-04-01
2880,3287,84,2024-04-01
2881,3288,3,2024-04-01
2882,3289,126,2024-04-01
2883,3289,157,2024-04-01
2884,3290,170,2024-04-01
2885,3291,8,2024-04-01
2886,3291,58,2024-04-01
2887,3292,163,2024-04-01
2888,3293,28,2024-04-01
2889,3294,65,2024-04-01
2890,3295,177,2024-04-01
2891,3296,107,2024-04-01
2892,3297,162,2024-04-01
2893,3298,188,2024-04-01
2894,3299,129,2024-04-01
2895,3300,18,2024-04-01
2896,3301,102,2024-04-01
2897,3302,160,2024-04-01
2898,3303,19,2024-04-01
2899,3304,186,2024-04-01
2900,3305,130,2024-04-01
2901,3306,2,2024-04-01
2902,3308,151,2024-04-01
2903,3309,69,2024-04-01
2904,3310,186,2024-04-01
2905,3311,113,2024-04-01
2906,3312,131,2024-04-01
2907,3314,193,2024-04-01
2908,3315,168,2024-04-01
2909,3316,145,2024-04-01
2910,3317,34,2024-04-01
2911,3318,68,2024-04-01
2912,3319,172,2024-04-01
2913,3322,123,2024-04-01
2914,3326,139,2024-04-01
2915,3327,161,2024-04-01
2916,3328,9,2024-04-01
2917,3329,24,2024-04-01
2918,3330,185,2024-04-01
2919,3331,49,2024-04-01
